/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001152.jpg 0.518992294592017 -0.302251804250295 -0.799556655266876
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001154.jpg 0.567047989338371 -0.258539187232346 -0.782057585125640
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001154.jpg 0.567047989338371 -0.258539187232346 -0.782057585125640
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001155.jpg 0.579213125166124 -0.252876322687324 -0.774961754578527
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001160.jpg 0.599657566910347 0.052612878042531 -0.798525320519797
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001160.jpg 0.599657566910347 0.052612878042531 -0.798525320519797
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001160.jpg 0.599657566910347 0.052612878042531 -0.798525320519797
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001160.jpg 0.599657566910347 0.052612878042531 -0.798525320519797
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001160.jpg 0.599657566910347 0.052612878042531 -0.798525320519797
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001161.jpg 0.599686986866238 0.119852799061123 -0.791208458208396
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001164.jpg 0.535803642383414 0.170309144404343 -0.826988060458510
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001164.jpg 0.535803642383414 0.170309144404343 -0.826988060458510
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001164.jpg 0.535803642383414 0.170309144404343 -0.826988060458510
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001165.jpg 0.544849792795060 0.144436402996525 -0.826000501683023
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001166.jpg 0.566992207165353 0.109980155874344 -0.816348088947121
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001168.jpg 0.594546445262548 0.019590914543138 -0.803822567792813
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001168.jpg 0.594546445262548 0.019590914543138 -0.803822567792813
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001169.jpg 0.608051263109152 -0.033976256501121 -0.793170394950249
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001170.jpg 0.621078257383691 -0.088480872149402 -0.778738039053518
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001171.jpg 0.638881215039734 -0.122885054175503 -0.759427453105059
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001172.jpg 0.638338836030191 -0.140482649592568 -0.756827692132809
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001173.jpg 0.638347391077528 -0.142170189872985 -0.756505284460058
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001174.jpg 0.643468885256860 -0.134134110226830 -0.753628445707798
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001175.jpg 0.623407117690009 -0.125623891932920 -0.771739725159371
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001176.jpg 0.611657902315840 -0.122894886101520 -0.781518686599803
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001177.jpg 0.585220972418088 -0.122996203446648 -0.801491327077055
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001178.jpg 0.530734346136004 -0.127119042099427 -0.837950954989200
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001179.jpg 0.490544186616461 -0.135414254037048 -0.860830634201865
/root/shared/Gaze360/normalized_imgs/rec_004/head/000000/001180.jpg 0.445632699044167 -0.139202383093637 -0.884326972382762
