/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/1.jpg 2 0.01363462582230568 0.5454188585281372
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/2.jpg 2 0.030373159795999527 0.5087863206863403
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/3.jpg 2 0.06718984246253967 0.4205928146839142
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/4.jpg 2 0.07737022638320923 0.33961883187294006
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/5.jpg 2 0.05978796258568764 0.2804337441921234
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/6.jpg 2 0.04355660825967789 0.2274923026561737
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/7.jpg 2 0.02350541576743126 0.16508617997169495
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/8.jpg 2 -0.0328528992831707 0.140329048037529
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/9.jpg 2 -0.10400164127349854 0.15777456760406494
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/10.jpg 2 -0.15046840906143188 0.1628442257642746
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/11.jpg 2 -0.19087108969688416 0.1601693034172058
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/12.jpg 2 -0.17502713203430176 0.15575969219207764
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/13.jpg 2 -0.10740000009536743 0.1503295749425888
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/14.jpg 2 -0.12222892045974731 0.149525985121727
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/15.jpg 2 -0.2241877317428589 0.15328750014305115
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/10534/16.jpg 2 -0.28081268072128296 0.1543661206960678
